group,source_id,ordinal,formula,comp_valid_standard,comp_valid,mixed_supplement,struct_valid,V,U,N,UN,VUN,VUN_standard,Stable,MetaStable,SUN,MSUN,terminal_status
F800,H1A2_1200:0255,252,Ti2Ge2Ce,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0256,253,O6Sr2Pr2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0257,254,O6Na2TiCuLa,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0258,255,O4F12Nb4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0260,256,In2EuTm,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0261,257,Sb6La2Au2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0262,258,O6KIn2Th,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0263,259,F12V4,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0264,260,Li8O6F4,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
F800,H1A2_1200:0265,261,Al12Nb4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0266,262,LiGaIr2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0267,263,O4Fe2Sr2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0268,264,Ni4ZnEr,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0269,265,S2Se2Ho4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0270,266,O4Mg4I4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0271,267,F12K4As2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0272,268,P6Pd6,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
F800,H1A2_1200:0273,269,Sn12Ho4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0274,270,Na3Cl6La,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0275,271,Na2P4Cu4Se6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0276,272,Mg2P4Mn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0277,273,CuZn3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0278,274,Sn6Tb10,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0279,275,O12Mo4Te2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0280,276,Cu2I4Au,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0281,277,O12V4Cr2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0282,278,H10K6Co2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0283,279,Cl6CrRb2Ag,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0285,281,Al3S8Tb2,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
F800,H1A2_1200:0286,282,Se8Tb4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0287,283,C2Fe2U2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0288,284,Ge3CeIr,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0289,285,H2C2N2O2Cl2Cs2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0290,286,Ag3Ac,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0291,287,F14Mg2Pd2Nd2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0292,288,O2F4Cu4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0293,289,S4Mn2Zn2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0294,290,LiS2AgIn,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0295,291,Rh2InEr,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0296,292,TiCu8Ge4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0297,293,S8Nd4Er2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0298,294,Sn2Sm,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0300,296,O8Ti2Mn2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0301,297,O8Ca2Sr2Gd2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0302,298,Ge4Tb4Ir4,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0303,299,O7Ni2La2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0304,300,Li6Ge6Pm2,False,False,False,True,False,True,True,True,False,False,True,True,True,True,verified
F800,H1A2_1200:0305,301,H4,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0306,302,Mg2S8CrIn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0307,303,Si6Ni3Dy10,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
F800,H1A2_1200:0308,304,O12Ca4Y2Ce2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0309,305,NaTl3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0310,306,O10P2Sb2Cs2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0311,307,O2F10Cu6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0312,308,O8Fe4Sr2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0314,310,O6Na2Ti2Rb4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0315,311,Se3MoTe2W,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0316,312,F6Ga2Ag,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0317,313,Li4O8P2Cu2,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0318,314,O8K4Nb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0319,315,O12Cu4Sr2W2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0320,316,Sb4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0321,317,O8Zn3Sb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0322,318,O12Sr4La2Ta2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0324,319,Si2Pt2U,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
F800,H1A2_1200:0325,320,Li2O4SeTe,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0326,321,MgGa3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0327,322,Li2O6V3Mn,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0328,323,Co2Ge2Dy,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0329,324,Si8Tb8Re4,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
F800,H1A2_1200:0330,325,Co4Ni4Ce4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0331,326,Cu2Ge2Sm,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0332,327,S4Ti2Rb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0333,328,O6K2MnCuW,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0335,330,Ge4Ru2Tb2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0336,331,NaCu2ZnSe4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0337,332,Co4Ga12Ce2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0338,333,Mg2Rh3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0339,334,O8P2KCu3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0340,335,O4K2Ag2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0341,336,PdSnPr2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0342,337,H8N2F6K2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0343,338,YRh3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0344,339,Ge12Nd4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0345,340,O4Mg4,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0346,341,O12Na4P2Ag2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0347,342,MgCd2Ho,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0348,343,Se8Sn4Cs4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0349,344,Ge10Pr6,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0350,345,Ge4La3Ir4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0351,346,Co2Ga3Ho,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0352,347,Mg2Sm4,True,True,False,True,True,True,False,False,False,False,False,True,False,False,verified
F800,H1A2_1200:0353,348,B4Al2Tb2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0354,349,O8Cu2Rb4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0355,350,As4Sr2Sn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0356,351,Cl6K2RbSb,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0357,352,MgNi4Hf,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0358,353,B2O6La2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0360,355,B4Fe5Zr3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0361,356,Si2Sc2Tb,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0362,357,O12Co2W4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0363,358,O4Sc2Cs2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0364,359,Li2O4Y2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0365,360,Li4O8Ti2Fe2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0366,361,CdGd2Ir,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0367,362,Al2S8Nb4,False,True,True,True,True,True,True,True,True,False,False,True,False,True,verified
F800,H1A2_1200:0368,363,LiO6La2Bi,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0369,364,C2Ru2Er2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0370,365,Ge4Th2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0372,367,O4Cl2Mn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0373,368,Cu4Sn4Ce3,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0374,369,Ge4Ru4Dy4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0375,370,O4P2Ag2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0376,371,Si4Co4Sm4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0377,372,O2BrTl,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0378,373,Li5O6Ge,False,False,False,True,False,True,True,True,False,False,False,True,False,True,verified
F800,H1A2_1200:0379,374,S4Br4Cd4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0381,376,S4Se4Mo3W,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0382,377,F6Al2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0383,378,AgEu,True,True,False,True,True,True,True,True,True,True,True,True,True,True,verified
F800,H1A2_1200:0384,379,O6Ba2SmTb,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
F800,H1A2_1200:0386,381,Cd4In2Ba2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0387,382,CuGe4La2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0388,383,O8Cr2Sr2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0389,384,LiPdIn2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0390,385,S8Zr2Nb3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0391,386,O12Mn2Fe2Er4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0393,388,Li4O8Fe2Ni2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0395,389,O4Cu3Bi,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0396,390,O12Ca4Bi4,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0397,391,O6FeSr2Sb,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0398,392,Co4Ta12,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0399,393,S2KAg,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0400,394,S2SnLa2,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0401,395,S4Ag4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0402,396,O12Ca2Ti3Sr2La,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0403,397,Hf2OsIr,True,True,False,True,True,True,True,True,True,True,False,True,False,True,verified
F800,H1A2_1200:0404,398,S2Se4W3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0405,399,O10V4,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0406,400,S12Sc2Ba4Hf2,False,False,False,True,False,True,True,True,False,False,False,False,False,False,verified
F800,H1A2_1200:0407,401,F12Na3Ti2Cs2,False,True,True,True,True,True,True,True,True,False,False,False,False,False,verified
F800,H1A2_1200:0408,402,B4O9Ce3,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0409,403,O12Mn4Fe2Sn2,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
F800,H1A2_1200:0410,404,B8Fe4Tm8,True,True,False,True,True,True,True,True,True,True,False,False,False,False,verified
